37, 46
38, 46
38, 45
38, 44
38, 43
38, 44
38, 45
39, 45
39, 44
40, 44
39, 44
39, 45
39, 44
40, 44
40, 43
40, 44
41, 44
40, 44
40, 45
40, 46
40, 45
39, 45
39, 44
39, 45
40, 45
40, 46
40, 47
40, 47
39, 47
40, 47
39, 47
39, 47
39, 46
39, 45
38, 45
37, 45
37, 44
37, 44
37, 43
37, 44
37, 45
37, 44
37, 43
36, 43
36, 42
36, 42
36, 41
36, 41
37, 41
36, 41
37, 41
37, 41
37, 40
38, 40
39, 40
39, 40
40, 40
40, 41
40, 42
39, 42
39, 42
38, 42
39, 42
39, 41
39, 40
39, 41
40, 41
41, 41
41, 42
41, 41
40, 41
41, 41
41, 40
41, 40
41, 41
40, 41
40, 42
39, 42
39, 41
38, 41
39, 41
40, 41
40, 40
40, 41
39, 41
38, 41
38, 42
38, 42
38, 43
38, 44
39, 44
40, 44
40, 45
40, 46
41, 46
41, 47
42, 47
42, 46
43, 46
43, 45
44, 45
RUUUDDRURLDURUDRLDDULUDRDDDLRLLUULLULUDDUULURULRLRLURRRRDDLDLRUUDRRDULRURDLDLULRRUDLLDLDDRRDDRDRURUR
HHNNNHHNNNHNNTNHNNTNHTHNHTTNTTNHHHTHNTNNNNHHHNNTNTTNHTTNTNNNNNNTNTNTHTNHHNTNNNHNHNTNHNNNNNNNTTNHNNNT
