6, 45
7, 45
6, 45
6, 44
6, 44
7, 44
6, 44
6, 43
6, 43
7, 43
7, 42
7, 42
7, 41
7, 41
7, 41
6, 41
5, 41
5, 41
5, 41
5, 42
5, 41
5, 41
5, 41
5, 41
5, 42
6, 42
5, 42
6, 42
6, 43
6, 42
7, 42
7, 41
7, 41
6, 41
6, 42
5, 42
5, 41
5, 42
5, 43
6, 43
5, 43
5, 42
6, 42
5, 42
5, 41
6, 41
6, 41
6, 42
5, 42
5, 43
5, 42
5, 43
5, 44
5, 44
5, 44
5, 44
5, 43
5, 42
5, 42
4, 42
4, 42
4, 42
4, 42
4, 42
4, 42
4, 42
3, 42
4, 42
3, 42
4, 42
4, 42
4, 42
4, 42
4, 42
4, 42
3, 42
3, 42
3, 43
2, 43
1, 43
1, 43
1, 44
1, 43
2, 43
2, 42
2, 43
2, 43
2, 42
3, 42
3, 43
3, 43
3, 44
2, 44
2, 43
2, 43
2, 43
3, 43
3, 44
2, 44
2, 44
1, 44
RLURRLUURULUULLLLLDUUUUDRLRDURUULDLUDDRLURLURUDLDUDDDDDUUDLUDUUDDLRLRDDULULUDLLUDURUDUURDRDLUDDRDLDL
HHHTHTNNNNNNNNHNNTNNTNNNNHNNNNNNHNNNNNTNNNNNHHNNNNNHTHTNNNNNNNNNNNNNNNNNNNNNNNNNHNTHNNHNNNHHNNNTHHHT
