25, 32
24, 32
23, 32
23, 31
22, 31
22, 32
22, 32
22, 31
21, 31
22, 31
21, 31
20, 31
20, 32
20, 33
20, 32
20, 32
20, 32
20, 33
19, 33
19, 34
19, 34
19, 35
20, 35
20, 34
20, 34
20, 33
20, 34
20, 33
19, 33
19, 34
20, 34
19, 34
19, 33
18, 33
18, 32
18, 33
18, 34
17, 34
17, 33
17, 34
17, 33
18, 33
17, 33
16, 33
15, 33
14, 33
15, 33
15, 34
15, 35
15, 35
15, 36
15, 36
14, 36
14, 35
14, 36
14, 36
14, 36
14, 37
14, 36
14, 37
14, 38
13, 38
14, 38
14, 37
15, 37
15, 38
16, 38
16, 39
16, 38
16, 37
16, 37
16, 38
17, 38
17, 37
18, 37
18, 38
18, 37
17, 37
17, 37
17, 38
17, 39
16, 39
16, 39
17, 39
16, 39
17, 39
16, 39
17, 39
17, 40
17, 40
17, 39
17, 38
16, 38
15, 38
14, 38
14, 37
13, 37
13, 36
14, 36
14, 37
13, 37
LLULDDULRLLDDULUDLDUDRURUDULDRLULUDDLUDURLLLLRDDRDRLUDDUDUDDLRURDRDUUUDRURDULDDDLLRLRLRDLUULLLULURDL
HHNHNNNHNNNTHTTTNTHHTNTTHTNTHTHTNNNNNNNNNNNNNNNTTNNTHHNTNNHHNHNHNNNNNNNNTTTTTTNTNHTNTNTHTTNNNHNNNTNN
