88, 8
89, 8
89, 7
89, 7
89, 8
89, 9
90, 9
90, 8
90, 8
91, 8
91, 7
91, 8
92, 8
92, 8
92, 7
91, 7
91, 7
91, 7
91, 8
92, 8
92, 7
92, 6
92, 5
92, 6
92, 7
93, 7
93, 7
92, 7
91, 7
92, 7
92, 6
91, 6
91, 7
91, 7
91, 6
92, 6
92, 6
91, 6
91, 6
92, 6
91, 6
92, 6
92, 7
92, 8
93, 8
93, 7
94, 7
94, 8
94, 8
94, 8
94, 8
95, 8
95, 8
96, 8
96, 8
96, 8
96, 9
96, 8
96, 9
96, 8
96, 7
96, 8
95, 8
94, 8
93, 8
92, 8
92, 8
93, 8
92, 8
91, 8
92, 8
92, 8
92, 8
92, 7
91, 7
91, 7
91, 8
91, 9
91, 10
92, 10
93, 10
94, 10
94, 10
94, 11
95, 11
95, 11
95, 10
95, 10
95, 9
95, 9
96, 9
96, 10
95, 10
95, 9
95, 8
95, 7
96, 7
96, 7
97, 7
97, 7
98, 7
RULDDRUURUDRUULRLDRUUUDDRRLLRULDRURULLRLRDDRURDUULRURRLDUDUUDLLLLDRLLRLDULLDDDRRRUDRDULULRDLUUURLRDR
TTTTNNNNHHHHHNHHNNNNNTNNNNNHNNHHNHNNHHNHNNHTHTHHHHTTTTTHTHNNTTHTHHTTTHHHNHHHTNTHNNTHHHNNNHNNNTHNNTTN
