76, 5
76, 5
76, 5
77, 5
77, 6
77, 5
77, 6
77, 6
77, 5
77, 4
77, 3
77, 4
77, 5
76, 5
76, 5
76, 6
76, 6
77, 6
78, 6
79, 6
78, 6
77, 6
77, 7
77, 7
77, 7
76, 7
76, 6
75, 6
75, 6
75, 5
74, 5
74, 5
75, 5
74, 5
74, 6
75, 6
75, 6
75, 5
74, 5
73, 5
72, 5
73, 5
72, 5
72, 5
73, 5
73, 6
73, 5
73, 4
74, 4
73, 4
73, 4
73, 4
73, 4
73, 4
74, 4
75, 4
75, 3
75, 2
74, 2
74, 2
73, 2
72, 2
72, 3
72, 2
72, 2
72, 1
72, 0
71, 0
72, 0
72, 1
72, 0
72, 0
73, 0
72, 0
71, 0
71, 1
71, 2
72, 2
71, 2
70, 2
70, 2
70, 3
70, 2
70, 2
71, 2
70, 2
71, 2
71, 3
71, 3
71, 3
70, 3
70, 2
70, 2
70, 1
70, 1
69, 1
69, 1
69, 1
69, 1
69, 1
69, 1
UDRDUDUUUUDDLDDDRRRLLDRRLULDULLRLDRDULLLRLLRDUURLULLLRRUULRLLDULUULRDUURLLDDRLLLDULRLRDDDLURUULDDDDL
NNHHTNNHTNTHNNNHNTNTNHHHHNHNNTTNTTNNNTTNTNNTHTHNHHHHHTHTNTTNHHHHHNTNHTNNNHHNHNNNNNNNNNNNNHNNHTHHHHHH
