30, 44
30, 44
30, 45
30, 46
30, 46
30, 47
31, 47
31, 48
31, 49
31, 49
30, 49
29, 49
28, 49
28, 49
29, 49
28, 49
28, 49
29, 49
29, 49
29, 49
30, 49
30, 49
30, 48
30, 49
31, 49
31, 49
30, 49
30, 48
30, 49
30, 48
30, 47
30, 46
30, 46
31, 46
32, 46
31, 46
31, 45
32, 45
32, 46
33, 46
32, 46
32, 47
32, 46
31, 46
31, 45
31, 44
30, 44
30, 43
31, 43
31, 42
31, 43
31, 43
31, 44
30, 44
30, 45
30, 46
30, 45
30, 46
31, 46
31, 45
31, 44
30, 44
29, 44
29, 43
29, 42
28, 42
28, 41
28, 42
28, 42
28, 42
29, 42
29, 41
28, 41
28, 40
29, 40
29, 41
30, 41
30, 42
30, 41
29, 41
28, 41
28, 41
28, 41
29, 41
30, 41
29, 41
28, 41
28, 40
27, 40
27, 41
28, 41
28, 42
28, 42
28, 41
28, 42
28, 41
28, 42
29, 42
30, 42
30, 41
30, 42
RDDLDRDDDLLLURLURDDRDUDRDLUDUUULRRLURDRLDULUULURUDDDLDDUDRUULLUULUDDLRULURDRDULLLDRRLLULDRDDUDUDRRUD
THHHTTNHHHNHHNHHNNNHHHHHHTHHHTHHTNTNHNTHNNTNHTHNHTTHTHHHHTNHTNNTNTNNNNNTNTNTNHHNTTNTTTNHNTTNTNTNTNTH
