83, 47
84, 47
84, 46
83, 46
83, 45
82, 45
82, 45
82, 44
81, 44
81, 45
80, 45
80, 44
79, 44
79, 43
78, 43
77, 43
78, 43
77, 43
77, 44
78, 44
79, 44
78, 44
77, 44
78, 44
77, 44
77, 44
78, 44
78, 44
79, 44
79, 45
80, 45
81, 45
80, 45
80, 46
80, 47
80, 46
81, 46
81, 46
81, 46
81, 47
81, 48
81, 47
82, 47
82, 48
82, 49
82, 49
82, 49
83, 49
83, 48
83, 48
83, 48
82, 48
82, 49
83, 49
83, 49
83, 49
82, 49
82, 49
82, 48
81, 48
80, 48
81, 48
81, 49
81, 49
82, 49
82, 48
83, 48
83, 49
83, 48
83, 48
82, 48
82, 49
83, 49
83, 48
83, 47
82, 47
82, 46
83, 46
82, 46
81, 46
81, 45
81, 46
81, 46
81, 47
81, 46
82, 46
81, 46
80, 46
80, 47
79, 47
79, 47
80, 47
80, 46
80, 45
81, 45
82, 45
82, 44
82, 44
82, 45
83, 45
84, 45
RULULRULDLULULLRLDRRLLRLRRRRDRRLDDURDDDDURDDDDRURRLDRDDLDULLRDURURDULLDRUULURLLUDRDURLLDLDRUURRUUDRR
NHNNNNHNTTHNNNNNNTTNTTTTTTTNTTTTNTNTTTTNTNTNHHNNNNTNNNNNNTNNNNNNTHNNNTNNNNNNTHTNTTTTHTNTNNNHTTNHHNHN
