98, 15
98, 16
99, 16
99, 15
98, 15
99, 15
99, 14
99, 14
99, 13
99, 12
99, 12
99, 13
99, 13
99, 13
98, 13
98, 13
97, 13
96, 13
95, 13
95, 13
95, 13
95, 13
95, 14
95, 13
96, 13
96, 13
97, 13
97, 13
96, 13
95, 13
95, 13
95, 13
95, 13
95, 13
95, 13
95, 13
95, 13
95, 14
95, 14
95, 15
94, 15
95, 15
95, 14
95, 14
94, 14
94, 14
95, 14
95, 13
95, 13
95, 13
95, 13
96, 13
97, 13
96, 13
97, 13
97, 12
96, 12
96, 12
97, 12
96, 12
97, 12
98, 12
99, 12
99, 11
99, 11
99, 11
98, 11
98, 12
98, 13
97, 13
97, 14
97, 13
97, 14
96, 14
95, 14
95, 15
95, 15
95, 14
95, 14
95, 13
96, 13
96, 12
96, 11
96, 10
96, 9
96, 8
96, 8
96, 8
96, 9
96, 8
96, 8
96, 8
96, 7
97, 7
97, 8
97, 7
98, 7
98, 8
98, 7
97, 7
97, 6
DRULRURUURDRDLULLLUULDURDRULLLLLLULLDDDLRURLURUULLRRLRULLRLRRRUUULDDLDUDLLDRURURUUUUULDDULLURDURDULU
TNHNHNNNTNNNNHHNTNNNNTNHTNNTNNNNNNTNNNNNNNNNNNHNNNTNTNTNNTTTNNHHHNNHNNTNNNNNNNNTNNTHTTTNTTTTNNNTNNNT
