52, 44
51, 44
51, 44
50, 44
50, 45
50, 46
50, 47
50, 48
50, 49
50, 49
49, 49
49, 49
48, 49
47, 49
47, 48
47, 47
48, 47
48, 48
48, 47
48, 47
47, 47
48, 47
48, 47
48, 46
47, 46
47, 47
47, 48
46, 48
46, 47
46, 48
46, 47
46, 48
46, 48
46, 49
46, 49
46, 49
46, 49
46, 49
46, 48
46, 47
46, 46
46, 47
47, 47
47, 47
47, 48
48, 48
49, 48
49, 49
49, 49
49, 49
49, 49
49, 49
49, 49
49, 48
48, 48
47, 48
47, 47
48, 47
47, 47
47, 48
47, 47
46, 47
46, 48
45, 48
45, 47
44, 47
44, 46
44, 46
44, 46
44, 45
44, 44
44, 43
43, 43
42, 43
42, 42
41, 42
41, 43
42, 43
43, 43
42, 43
43, 43
43, 44
44, 44
44, 44
45, 44
45, 43
44, 43
44, 44
43, 44
44, 44
44, 43
44, 42
44, 42
43, 42
44, 42
45, 42
46, 42
46, 42
47, 42
48, 42
48, 43
LLLDDDDDDLDLLUURDUULRLULDDLUDUDLDDLDDUUUDRUDRRDRDDRDULLURLDULDLULULLUUULLULDRRLRDRDRULDLRUUULRRRRRRD
NNHTNNNNNHTTNHHNNNNHNNNHHHHNHNHHTTTTTHNTNHHHNTTTTTTTTNHHNHHHNHNNNHHHNTNTNTNNNTNTTHHNNHHTHNTNHTNNNNTT
