47, 47
47, 46
48, 46
49, 46
50, 46
50, 46
50, 47
50, 46
50, 47
50, 48
50, 49
50, 48
50, 48
50, 48
49, 48
50, 48
50, 48
50, 47
49, 47
49, 47
49, 46
49, 46
49, 47
49, 47
49, 46
49, 47
50, 47
50, 47
51, 47
51, 47
51, 46
51, 47
51, 47
50, 47
49, 47
49, 48
49, 48
49, 47
48, 47
48, 48
49, 48
48, 48
48, 48
48, 47
48, 46
48, 46
49, 46
49, 46
49, 45
48, 45
48, 44
47, 44
47, 43
47, 42
46, 42
47, 42
47, 43
46, 43
45, 43
45, 44
45, 44
45, 44
45, 45
46, 45
47, 45
47, 46
47, 47
47, 47
47, 48
47, 48
47, 48
47, 47
47, 48
46, 48
46, 47
46, 48
46, 48
46, 47
46, 48
46, 47
45, 47
45, 47
45, 46
45, 46
45, 46
45, 47
44, 47
44, 47
44, 48
44, 48
44, 47
44, 47
44, 48
44, 49
44, 48
45, 48
45, 47
46, 47
45, 47
45, 46
45, 46
URRRRDUDDDURULRRULRUUDLUDRLRDUDDLLDUULDRLRUULRUULULUULRDLLDLLDRRDDRDLUUDLUDDUDULRURRDLLDDULDDURURLUR
HNHTTTTNNNNNNHNNNNNHTNNHNNTNNNHTNNTTNTNTNNNNNHHNTHNTTNNTNNNNNNNTHNNTTTNTNNNNNNTTTTTTTNNNHNNNHNNTNTTT
