60, 36
61, 36
61, 35
61, 35
62, 35
62, 35
62, 36
62, 35
63, 35
63, 34
63, 35
63, 34
62, 34
61, 34
61, 33
62, 33
61, 33
61, 32
61, 33
62, 33
62, 34
63, 34
63, 34
63, 35
63, 36
63, 37
64, 37
64, 37
63, 37
63, 38
62, 38
63, 38
63, 38
63, 38
63, 38
63, 38
62, 38
63, 38
63, 38
63, 38
62, 38
62, 39
62, 40
62, 40
63, 40
64, 40
65, 40
66, 40
66, 40
66, 40
66, 39
66, 40
65, 40
65, 40
65, 40
66, 40
66, 39
66, 38
66, 39
67, 39
67, 39
67, 38
66, 38
65, 38
65, 37
66, 37
65, 37
65, 36
64, 36
65, 36
65, 36
65, 37
64, 37
64, 37
63, 37
62, 37
61, 37
61, 38
62, 38
62, 39
62, 38
63, 38
63, 39
63, 40
62, 40
62, 41
62, 42
62, 43
61, 43
62, 43
63, 43
63, 44
63, 45
63, 44
63, 45
63, 46
63, 47
63, 46
63, 45
63, 45
63, 45
RUURRDURUDULLURLUDRDRLDDDRDLDLRDRLRLRRRLDDURRRRLRUDLDURUUDRDULLURLULRRDLLLLLDRDURDDLDDDLRRDDUDDDUUUL
TNNNNNNHNTNTNNNNHNNTNNTNNNNHNTNNNNHTNTNTNTTNNNNTNHNNNNNTNTNHNNTNHNHNHHNNNNNNHTNTNNNTNNNNNNTNTNHTNNNH
