2, 49
2, 48
2, 47
3, 47
3, 46
4, 46
3, 46
3, 45
3, 44
3, 43
3, 43
3, 44
3, 44
2, 44
3, 44
3, 44
3, 43
3, 42
4, 42
4, 43
5, 43
6, 43
6, 42
6, 41
6, 41
6, 41
6, 41
5, 41
4, 41
4, 41
4, 41
3, 41
2, 41
2, 40
2, 41
2, 40
3, 40
2, 40
2, 39
1, 39
1, 39
2, 39
3, 39
3, 40
3, 41
2, 41
3, 41
2, 41
2, 42
2, 42
3, 42
3, 43
3, 42
3, 43
3, 42
4, 42
3, 42
3, 42
3, 41
3, 41
4, 41
3, 41
2, 41
1, 41
2, 41
2, 40
2, 39
1, 39
2, 39
3, 39
3, 39
3, 40
2, 40
2, 39
2, 40
3, 40
3, 40
3, 40
3, 40
3, 41
3, 40
2, 40
2, 41
2, 40
2, 39
2, 38
2, 39
2, 38
1, 38
1, 39
1, 39
1, 40
0, 40
1, 40
0, 40
0, 41
1, 41
1, 41
1, 40
0, 40
0, 40
UURURLUUULDULRUUURDRRUURRRLLUULLUDURLULLRRDDLRLDDRDUDURLLURRLLLRUULRRUDLUDRRDRDULDUUUDULDLDLRLDRDULU
NHNNHNNTNNNTHTTNTHNNHNTTTTNNNNNNHNHNHHTTHTNNNNHHNHNHNHHHHNNNNNNNHHHHTTNHHHNNHNNHHTHHNHNNTTNTNTTNNNTT
